VACA,NOMBRE,HATO,AI,AD,PI,PD,ORDEÑADOR,Observación,FECHA CHEQUEO,UBRE SANA,CAL. UBRE,GAP,CHEQUEO / REVISIÓN
2711,2711,R2,0,0,0,0,JUAN,,2020-07-10,1.0,1.0,0.0,C
2713,2713,R2,0,0,0,0,FERNANDO,,2020-07-10,1.0,1.0,0.0,C
2715,2715,R2,0,0,0,0,JUAN,,2020-07-10,1.0,1.0,0.0,C
2729,2729,R2,0,0,0,0,FERNANDO,,2020-07-10,1.0,1.0,0.0,C
2737,2737,R2,0,0,0,0,JUAN,,2020-07-10,1.0,1.0,0.0,C
2742,2742,R2,0,0,0,0,JUAN,,2020-07-10,1.0,1.0,0.0,C
2744,2744,R2,0,0,0,0,JUAN,,2020-07-10,1.0,1.0,0.0,C
2753,2753,R2,0,0,0,0,FERNANDO,,2020-07-10,1.0,1.0,0.0,C
2757,2757,R2,0,0,0,0,FERNANDO,,2020-07-10,1.0,1.0,0.0,C
4000,4000,R2,0,0,0,0,JUAN,,2020-07-10,1.0,1.0,0.0,C
4001,4001,R2,0,0,0,0,JUAN,,2020-07-10,1.0,1.0,0.0,C
4004,4004,R2,0,0,0,0,FERNANDO,,2020-07-10,1.0,1.0,0.0,C
4006,4006,R2,0,0,0,0,FERNANDO,,2020-07-10,1.0,1.0,0.0,C
4007,4007,R2,0,0,0,0,FERNANDO,,2020-07-10,1.0,1.0,0.0,C
4008,4008,R2,0,0,0,0,JUAN,,2020-07-10,1.0,1.0,0.0,C
4009,4009,R2,0,0,0,0,JUAN,,2020-07-10,1.0,1.0,0.0,C
4011,4011,R2,0,0,0,0,JUAN,,2020-07-10,1.0,1.0,0.0,C
4013,4013,R2,P,0,0,0,FERNANDO,,2020-07-10,1.0,1.0,0.0,C
4014,4014,R2,0,0,0,0,FERNANDO,,2020-07-10,1.0,1.0,0.0,C
4016,4016,R2,0,0,0,0,FERNANDO,,2020-07-10,1.0,1.0,0.0,C
4018,4018,R2,0,0,0,0,FERNANDO,,2020-07-10,1.0,1.0,0.0,C
4019,4019,R2,0,0,0,0,FERNANDO,,2020-07-10,1.0,1.0,0.0,C
4021,4021,R2,0,0,0,0,FERNANDO,,2020-07-10,1.0,1.0,0.0,C
4022,4022,R2,0,0,0,0,FERNANDO,,2020-07-10,1.0,1.0,0.0,C
4023,4023,R2,0,0,0,0,FERNANDO,,2020-07-10,1.0,1.0,0.0,C
4024,4024,R2,0,1,0,0,JUAN,,2020-07-10,0.75,0.75,0.0,C
4026,4026,R2,0,0,0,0,FERNANDO,,2020-07-10,1.0,1.0,0.0,C
4028,4028,R2,0,0,0,0,JUAN,,2020-07-10,1.0,1.0,0.0,C
4029,4029,R2,0,P,0,0,FERNANDO,,2020-07-10,1.0,1.0,0.0,C
4033,4033,R2,0,0,0,0,JUAN,,2020-07-10,1.0,1.0,0.0,C
4036,4036,R2,0,0,0,0,JUAN,,2020-07-10,1.0,1.0,0.0,C
4037,4037,R2,0,0,0,0,FERNANDO,,2020-07-10,1.0,1.0,0.0,C
4039,4039,R2,0,0,0,0,JUAN,,2020-07-10,1.0,1.0,0.0,C
4041,4041,R2,0,0,0,0,JUAN,,2020-07-10,1.0,1.0,0.0,C
4042,4042,R2,0,1,0,0,JUAN,,2020-07-10,0.75,0.75,0.0,C
4043,4043,R2,0,0,0,0,JUAN,,2020-07-10,1.0,1.0,0.0,C
4045,4045,R2,0,0,0,0,FERNANDO,,2020-07-10,1.0,1.0,0.0,C
4046,4046,R2,0,0,0,0,FERNANDO,,2020-07-10,1.0,1.0,0.0,C
4048,4048,R2,0,0,0,0,FERNANDO,,2020-07-10,1.0,1.0,0.0,C
4053,4053,R2,0,0,0,0,FERNANDO,,2020-07-10,1.0,1.0,0.0,C
4054,4054,R2,0,0,0,0,FERNANDO,,2020-07-10,1.0,1.0,0.0,C
4057,4057,R2,0,0,0,0,JUAN,,2020-07-10,1.0,1.0,0.0,C
4058,4058,R2,0,0,0,0,FERNANDO,,2020-07-10,1.0,1.0,0.0,C
4061,4061,R2,0,2,2,2,JUAN,,2020-07-10,0.25,-0.5,0.75,C
4062,4062,R2,0,0,0,0,FERNANDO,,2020-07-10,1.0,1.0,0.0,C
4064,4064,R2,0,1,0,0,FERNANDO,,2020-07-10,0.75,0.75,0.0,C
4066,4066,R2,0,P,0,0,FERNANDO,,2020-07-10,1.0,1.0,0.0,C
4067,4067,R2,0,0,0,0,JUAN,,2020-07-10,1.0,1.0,0.0,C
4068,4068,R2,0,0,0,0,FERNANDO,,2020-07-10,1.0,1.0,0.0,C
4069,4069,R2,0,P,0,1,FERNANDO,,2020-07-10,0.6666666666666667,0.6666666666666667,0.0,C
4071,4071,R2,0,0,0,0,JUAN,,2020-07-10,1.0,1.0,0.0,C
4072,4072,R2,0,0,0,0,FERNANDO,,2020-07-10,1.0,1.0,0.0,C
4073,4073,R2,0,0,0,0,JUAN,,2020-07-10,1.0,1.0,0.0,C
4074,4074,R2,0,0,0,0,JUAN,,2020-07-10,1.0,1.0,0.0,C
4075,4075,R2,0,0,0,0,FERNANDO,,2020-07-10,1.0,1.0,0.0,C
4078,4078,R2,0,0,0,0,FERNANDO,,2020-07-10,1.0,1.0,0.0,C
4079,4079,R2,0,0,0,0,FERNANDO,,2020-07-10,1.0,1.0,0.0,C
4081,4081,R2,0,0,0,0,JUAN,,2020-07-10,1.0,1.0,0.0,C
4086,4086,R2,0,0,0,0,FERNANDO,,2020-07-10,1.0,1.0,0.0,C
4088,4088,R2,0,0,0,0,FERNANDO,,2020-07-10,1.0,1.0,0.0,C
4090,4090,R2,0,0,0,0,FERNANDO,,2020-07-10,1.0,1.0,0.0,C
4091,4091,R2,0,0,0,0,JUAN,,2020-07-10,1.0,1.0,0.0,C
4094,4094,R2,0,0,0,0,FERNANDO,,2020-07-10,1.0,1.0,0.0,C
4095,4095,R2,0,0,0,0,JUAN,,2020-07-10,1.0,1.0,0.0,C
4097,4097,R2,0,0,0,P,JUAN,,2020-07-10,1.0,1.0,0.0,C
4098,4098,R2,0,0,0,0,JUAN,,2020-07-10,1.0,1.0,0.0,C
4099,4099,R2,0,0,0,0,JUAN,,2020-07-10,1.0,1.0,0.0,C
4103,4103,R2,0,0,0,0,FERNANDO,,2020-07-10,1.0,1.0,0.0,C
4295,4295,R2,0,0,0,1,JUAN,,2020-07-10,0.75,0.75,0.0,C
1801,1081B,PARAISO,0,0,4,2,,"Leche Amarilla y Taches - colocar 4 jeringas de Neoclordelin en el pezón afectado (trasero Izquierdo), y amoxisol 25cm x 2 dosis",2020-07-14,0.5,-0.5,1.0,R
1,CC1,JUNCAL,0,P,0,0,,,2020-07-23,1.0,1.0,0.0,C
242,242J,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
243,243J,JUNCAL,P,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
250,250J,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
252,252J,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
254,254J,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
262,262J,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
263,263J,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
264,264J,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
266,266J,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
268,268J,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
269,269J,JUNCAL,0,0,P,0,,,2020-07-23,1.0,1.0,0.0,C
276,276J,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
282,282J,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
283,283J,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
287,287,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
554,554,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
1215,1215,JUNCAL,0,P,0,0,,,2020-07-23,1.0,1.0,0.0,C
1234,1234,JUNCAL,2,1,1,1,,APLICAR VETERFLUCINA PARA SEGUR DESINFLAMANDO Y ESTAR PENDIENTES,2020-07-23,0.0,-0.25,0.25,C
1264,1264,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
1315,1315,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
1374,1374,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
1419,1419,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
1529,1529,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
1622,1622,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
1629,1629,JUNCAL,0,0,1,0,,,2020-07-23,0.75,0.75,0.0,C
1652,1652,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
1653,1653,JUNCAL,1,1,0,0,,,2020-07-23,0.5,0.5,0.0,C
1664,1664,JUNCAL,0,1,0,0,,,2020-07-23,0.75,0.75,0.0,C
1681,1681,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
1685,1685,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
1690,1690,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
1702,1702,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
1714,1714,JUNCAL,0,0,0,1,,,2020-07-23,0.75,0.75,0.0,C
1721,1721,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
1733,1733,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
1752,1752B,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
1759,1759,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
1771,1771,JUNCAL,1,0,1,1,,,2020-07-23,0.25,0.25,0.0,C
1789,1789B,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
1798,1798B,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
1800,1800B,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
1818,1818,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
1827,1827,JUNCAL,0,0,0,1,,,2020-07-23,0.75,0.75,0.0,C
1829,1829,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
1860,1860,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
1867,1867,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
1880,1880,JUNCAL,0,1,0,0,,,2020-07-23,0.75,0.75,0.0,C
1881,1881,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
1911,1911,JUNCAL,0,1,0,0,,,2020-07-23,0.75,0.75,0.0,C
1932,1932,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
1951,1951,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
1953,1953,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
1964,1964,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
1976,1976,JUNCAL,2,0,P,0,,,2020-07-23,0.6666666666666667,0.33333333333333337,0.33333333333333337,C
1985,1985,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
1993,1993,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
1999,1999,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
2001,2001,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
2006,2006,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
2032,2032,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
2035,2035,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
2039,2039,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
2042,2042,JUNCAL,2,0,0,0,,,2020-07-23,0.75,0.5,0.25,C
2059,2059,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
2062,2062,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
2068,2068,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
2075,2075,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
2081,2081,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
2086,2086,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
2094,2094,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
2104,2104,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
2107,2107,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
2116,2116,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
2128,2128,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
2135,2135,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
2140,2140,JUNCAL,1,0,0,0,,,2020-07-23,0.75,0.75,0.0,C
2157,2157,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
2166,2166,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
2189,2189,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
2190,2190,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
2191,2191,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
2210,2210,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
2220,2220,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
2232,2232,JUNCAL,1,0,0,0,,,2020-07-23,0.75,0.75,0.0,C
2264,2264,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
2301,2301,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
2308,2308,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
2316,2316,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
2318,2318,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
2327,2327,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
2391,2391,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
2401,2401,JUNCAL,P,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
2414,2414,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
2425,2425,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
2427,2427,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
2435,2435,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
2448,2448,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
2458,2458,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
2461,2461,JUNCAL,0,1,0,0,,,2020-07-23,0.75,0.75,0.0,C
2464,2464,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
2479,2479,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
2503,2503,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
2554,2554,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
2581,2581,JUNCAL,0,0,0,4,,TACHES - REFORZAR RUTINA,2020-07-23,0.75,0.0,0.75,C
2587,2587,JUNCAL,P,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
2654,2654,JUNCAL,0,1,0,0,,,2020-07-23,0.75,0.75,0.0,C
2657,2657,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
2682,2682,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
4027,4027,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
4050,4050,JUNCAL,0,0,P,0,,,2020-07-23,1.0,1.0,0.0,C
4059,4059,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
4063,4063,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
4076,4076,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
4084,4084,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
4089,4089,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
4119,4119,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
4122,4122,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
7031,7031,JUNCAL,0,P,0,0,,,2020-07-23,1.0,1.0,0.0,C
8096,8096,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
9021,9021,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
9037,9037,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
9092,9092,JUNCAL,0,0,0,0,,,2020-07-23,1.0,1.0,0.0,C
9195,9195,JUNCAL,0,0,0,P,,,2020-07-23,1.0,1.0,0.0,C
