Unnamed: 0,poly,name,date,HATO,TIPO DE FORRAJE,AFORO,NUMERO ANIMALES,LECHE TOTAL,LECHE VACA,lote_change,ultimo_pastoreo,dias_de_pastoreo,dias_sin_pastoreo,ultimo_animales,ultima_fumigada,ultima_siembra,ultima_renovada,ultima_desbrosada,ultima_abonada,ultima_enmienda,ultima_rotobo,dias_sin_fumigada,dias_sin_siembra,dias_sin_renovada,dias_sin_desbrosada,dias_sin_abonada,dias_sin_enmienda,dias_sin_rotobo
885,110,Paraiso-Lote_9,2019-06-16,PARAISO,RAYGRAS,1.1,157.0,2893.0,18.426751592356688,False,2019-06-16 00:00:00,2,39 days 00:00:00,157.0,2019-05-20 00:00:00,,2019-04-04 00:00:00,,2019-05-12 00:00:00,2019-05-12 00:00:00,,27 days 00:00:00,,73 days 00:00:00,,35 days 00:00:00,35 days 00:00:00,
1354,42,RC43,2019-06-16,RECODO 1,KYKUYO,1.2,129.0,2361.0,18.302325581395348,False,2019-06-16 00:00:00,2,44 days 00:00:00,129.0,2019-04-04 00:00:00,,2019-03-13 00:00:00,,2019-03-15 00:00:00,,,73 days 00:00:00,,95 days 00:00:00,,93 days 00:00:00,,
1823,47,RC48,2019-06-16,RECODO 2,KYKUYO,1.2,153.0,2584.0,16.88888888888889,False,2019-06-16 00:00:00,1,42 days 00:00:00,153.0,2019-04-05 00:00:00,,2019-03-26 00:00:00,,2019-03-23 00:00:00,,,72 days 00:00:00,,82 days 00:00:00,,85 days 00:00:00,,
2292,26,RC27,2019-06-16,RECODO 3,KYKUYO,1.2,135.0,2104.0,15.585185185185184,False,2019-06-16 00:00:00,1,5 days 00:00:00,135.0,2019-04-16 00:00:00,,,2019-03-23 00:00:00,2019-03-23 00:00:00,,,61 days 00:00:00,,,85 days 00:00:00,85 days 00:00:00,,
417,100,Juncalito-Lote_20,2019-06-17,JUNCAL,RAYGRAS,1.1,137.0,2484.0,18.131386861313867,False,2019-06-17 00:00:00,1,39 days 00:00:00,137.0,2019-05-20 00:00:00,,,2019-02-22 00:00:00,2019-05-13 00:00:00,2019-02-22 00:00:00,,28 days 00:00:00,,,115 days 00:00:00,35 days 00:00:00,115 days 00:00:00,
886,110,Paraiso-Lote_9,2019-06-17,PARAISO,RAYGRAS,1.1,157.0,2697.0,17.178343949044585,False,2019-06-17 00:00:00,3,39 days 00:00:00,157.0,2019-05-20 00:00:00,,2019-04-04 00:00:00,,2019-05-12 00:00:00,2019-05-12 00:00:00,,28 days 00:00:00,,74 days 00:00:00,,36 days 00:00:00,36 days 00:00:00,
1355,43,RC44,2019-06-17,RECODO 1,KYKUYO,1.3,129.0,2447.0,18.968992248062012,False,2019-06-17 00:00:00,1,44 days 00:00:00,129.0,2019-04-04 00:00:00,,2019-03-22 00:00:00,,2019-03-23 00:00:00,,,74 days 00:00:00,,87 days 00:00:00,,86 days 00:00:00,,
1824,52,RC53,2019-06-17,RECODO 2,KYKUYO,1.1,153.0,2520.0,16.470588235294116,False,2019-06-17 00:00:00,1,41 days 00:00:00,153.0,2019-04-06 00:00:00,,,,,,,72 days 00:00:00,,,,,,
2293,30,RC31,2019-06-17,RECODO 3,RAYGRAS,1.2,135.0,2174.0,16.103703703703705,False,2019-06-17 00:00:00,1,42 days 00:00:00,135.0,2019-04-03 00:00:00,2019-03-21 00:00:00,2019-03-18 00:00:00,2019-03-18 00:00:00,2019-03-18 00:00:00,,,75 days 00:00:00,88 days 00:00:00,91 days 00:00:00,91 days 00:00:00,91 days 00:00:00,,
418,100,Juncalito-Lote_20,2019-06-18,JUNCAL,RAYGRAS,1.1,137.0,2361.0,17.233576642335766,False,2019-06-18 00:00:00,2,39 days 00:00:00,137.0,2019-05-20 00:00:00,,,2019-02-22 00:00:00,2019-05-13 00:00:00,2019-02-22 00:00:00,,29 days 00:00:00,,,116 days 00:00:00,36 days 00:00:00,116 days 00:00:00,
887,111,Paraiso-Lote_10,2019-06-18,PARAISO,RAYGRAS,1.1,157.0,2609.0,16.61783439490446,False,2019-06-18 00:00:00,1,38 days 00:00:00,157.0,2019-04-20 00:00:00,,,,2019-05-27 00:00:00,2019-05-27 00:00:00,,59 days 00:00:00,,,,22 days 00:00:00,22 days 00:00:00,
1356,43,RC44,2019-06-18,RECODO 1,KYKUYO,1.3,128.0,2426.0,18.953125,False,2019-06-18 00:00:00,2,44 days 00:00:00,128.0,2019-04-04 00:00:00,,2019-03-22 00:00:00,,2019-03-23 00:00:00,,,75 days 00:00:00,,88 days 00:00:00,,87 days 00:00:00,,
1825,53,RC54,2019-06-18,RECODO 2,KYKUYO,1.1,153.0,2535.0,16.568627450980394,False,2019-06-18 00:00:00,1,41 days 00:00:00,153.0,2019-04-16 00:00:00,,,,,,,63 days 00:00:00,,,,,,
2294,30,RC31,2019-06-18,RECODO 3,RAYGRAS,1.2,135.0,2254.0,16.696296296296293,False,2019-06-18 00:00:00,2,42 days 00:00:00,135.0,2019-04-03 00:00:00,2019-03-21 00:00:00,2019-03-18 00:00:00,2019-03-18 00:00:00,2019-03-18 00:00:00,,,76 days 00:00:00,89 days 00:00:00,92 days 00:00:00,92 days 00:00:00,92 days 00:00:00,,
419,100,Juncalito-Lote_20,2019-06-19,JUNCAL,RAYGRAS,1.1,137.0,2419.0,17.656934306569344,False,2019-06-19 00:00:00,3,39 days 00:00:00,137.0,2019-05-20 00:00:00,,,2019-02-22 00:00:00,2019-05-13 00:00:00,2019-02-22 00:00:00,,30 days 00:00:00,,,117 days 00:00:00,37 days 00:00:00,117 days 00:00:00,
888,111,Paraiso-Lote_10,2019-06-19,PARAISO,RAYGRAS,1.1,157.0,2887.0,18.388535031847134,False,2019-06-19 00:00:00,2,38 days 00:00:00,157.0,2019-04-20 00:00:00,,,,2019-05-27 00:00:00,2019-05-27 00:00:00,,60 days 00:00:00,,,,23 days 00:00:00,23 days 00:00:00,
1357,44,RC45,2019-06-19,RECODO 1,KYKUYO,1.3,128.0,2349.0,18.3515625,False,2019-06-19 00:00:00,1,43 days 00:00:00,128.0,2019-04-17 00:00:00,,2019-03-22 00:00:00,,2019-03-23 00:00:00,,,63 days 00:00:00,,89 days 00:00:00,,88 days 00:00:00,,
1826,54,RC55,2019-06-19,RECODO 2,KYKUYO,1.2,153.0,2440.0,15.947712418300656,False,2019-06-19 00:00:00,1,40 days 00:00:00,153.0,2019-04-16 00:00:00,,2019-03-30 00:00:00,2019-03-28 00:00:00,2019-03-27 00:00:00,,,64 days 00:00:00,,81 days 00:00:00,83 days 00:00:00,84 days 00:00:00,,
2295,30,RC31,2019-06-19,RECODO 3,RAYGRAS,1.2,135.0,2253.0,16.68888888888889,False,2019-06-19 00:00:00,3,42 days 00:00:00,135.0,2019-04-03 00:00:00,2019-03-21 00:00:00,2019-03-18 00:00:00,2019-03-18 00:00:00,2019-03-18 00:00:00,,,77 days 00:00:00,90 days 00:00:00,93 days 00:00:00,93 days 00:00:00,93 days 00:00:00,,
420,101,Juncalito-Lote_21,2019-06-20,JUNCAL,KYKUYO,1.1,139.0,2548.0,18.330935251798557,False,2019-06-20 00:00:00,1,39 days 00:00:00,139.0,2019-05-31 00:00:00,,,2019-02-25 00:00:00,2019-05-17 00:00:00,2019-02-25 00:00:00,,20 days 00:00:00,,,115 days 00:00:00,34 days 00:00:00,115 days 00:00:00,
889,113,Paraiso-Lote_12,2019-06-20,PARAISO,KYKUYO,1.1,145.0,2838.0,19.57241379310345,False,2019-06-20 00:00:00,1,31 days 00:00:00,145.0,2019-05-29 00:00:00,,,,2019-05-23 00:00:00,2019-05-23 00:00:00,,22 days 00:00:00,,,,28 days 00:00:00,28 days 00:00:00,
1358,44,RC45,2019-06-20,RECODO 1,KYKUYO,1.3,128.0,2425.0,18.9453125,False,2019-06-20 00:00:00,2,43 days 00:00:00,128.0,2019-04-17 00:00:00,,2019-03-22 00:00:00,,2019-03-23 00:00:00,,,64 days 00:00:00,,90 days 00:00:00,,89 days 00:00:00,,
1827,54,RC55,2019-06-20,RECODO 2,KYKUYO,1.2,153.0,2518.0,16.45751633986928,False,2019-06-20 00:00:00,2,40 days 00:00:00,153.0,2019-04-16 00:00:00,,2019-03-30 00:00:00,2019-03-28 00:00:00,2019-03-27 00:00:00,,,65 days 00:00:00,,82 days 00:00:00,84 days 00:00:00,85 days 00:00:00,,
2296,29,RC30,2019-06-20,RECODO 3,RAYGRAS,2.0,135.0,2257.0,16.71851851851852,False,2019-06-20 00:00:00,1,43 days 00:00:00,135.0,2019-03-28 00:00:00,2019-01-09 00:00:00,2019-03-09 00:00:00,,,,,84 days 00:00:00,162 days 00:00:00,103 days 00:00:00,,,,
421,101,Juncalito-Lote_21,2019-06-21,JUNCAL,KYKUYO,1.1,140.0,2565.0,18.321428571428573,False,2019-06-21 00:00:00,2,39 days 00:00:00,140.0,2019-05-31 00:00:00,,,2019-02-25 00:00:00,2019-05-17 00:00:00,2019-02-25 00:00:00,,21 days 00:00:00,,,116 days 00:00:00,35 days 00:00:00,116 days 00:00:00,
890,113,Paraiso-Lote_12,2019-06-21,PARAISO,KYKUYO,1.1,146.0,2661.0,18.22602739726027,False,2019-06-21 00:00:00,2,31 days 00:00:00,146.0,2019-05-29 00:00:00,,,,2019-05-23 00:00:00,2019-05-23 00:00:00,,23 days 00:00:00,,,,29 days 00:00:00,29 days 00:00:00,
1359,45,RC46,2019-06-21,RECODO 1,KYKUYO,1.2,130.0,2524.0,19.415384615384614,False,2019-06-21 00:00:00,1,43 days 00:00:00,130.0,2019-04-17 00:00:00,,2019-03-27 00:00:00,,2019-03-26 00:00:00,,,65 days 00:00:00,,86 days 00:00:00,,87 days 00:00:00,,
1828,54,RC55,2019-06-21,RECODO 2,KYKUYO,1.2,153.0,2494.0,16.30065359477124,False,2019-06-21 00:00:00,3,40 days 00:00:00,153.0,2019-04-16 00:00:00,,2019-03-30 00:00:00,2019-03-28 00:00:00,2019-03-27 00:00:00,,,66 days 00:00:00,,83 days 00:00:00,85 days 00:00:00,86 days 00:00:00,,
2297,29,RC30,2019-06-21,RECODO 3,RAYGRAS,2.0,135.0,2287.0,16.94074074074074,False,2019-06-21 00:00:00,2,43 days 00:00:00,135.0,2019-03-28 00:00:00,2019-01-09 00:00:00,2019-03-09 00:00:00,,,,,85 days 00:00:00,163 days 00:00:00,104 days 00:00:00,,,,
422,101,Juncalito-Lote_21,2019-06-22,JUNCAL,KYKUYO,1.1,140.0,2506.0,17.9,False,2019-06-22 00:00:00,3,39 days 00:00:00,140.0,2019-05-31 00:00:00,,,2019-02-25 00:00:00,2019-05-17 00:00:00,2019-02-25 00:00:00,,22 days 00:00:00,,,117 days 00:00:00,36 days 00:00:00,117 days 00:00:00,
891,113,Paraiso-Lote_12,2019-06-22,PARAISO,KYKUYO,1.1,145.0,2728.0,18.81379310344828,False,2019-06-22 00:00:00,3,31 days 00:00:00,145.0,2019-05-29 00:00:00,,,,2019-05-23 00:00:00,2019-05-23 00:00:00,,24 days 00:00:00,,,,30 days 00:00:00,30 days 00:00:00,
1360,45,RC46,2019-06-22,RECODO 1,KYKUYO,1.2,130.0,2428.0,18.676923076923078,False,2019-06-22 00:00:00,2,43 days 00:00:00,130.0,2019-04-17 00:00:00,,2019-03-27 00:00:00,,2019-03-26 00:00:00,,,66 days 00:00:00,,87 days 00:00:00,,88 days 00:00:00,,
1829,55,RC56,2019-06-22,RECODO 2,KYKUYO,1.5,153.0,2492.0,16.287581699346404,False,2019-06-22 00:00:00,1,41 days 00:00:00,153.0,2019-03-02 00:00:00,,2019-04-02 00:00:00,,,,,112 days 00:00:00,,81 days 00:00:00,,,,
2298,29,RC30,2019-06-22,RECODO 3,RAYGRAS,2.0,135.0,2381.0,17.637037037037032,False,2019-06-22 00:00:00,3,43 days 00:00:00,135.0,2019-03-28 00:00:00,2019-01-09 00:00:00,2019-03-09 00:00:00,,,,,86 days 00:00:00,164 days 00:00:00,105 days 00:00:00,,,,
423,101,Juncalito-Lote_21,2019-06-23,JUNCAL,KYKUYO,1.1,142.0,2339.0,16.471830985915492,False,2019-06-23 00:00:00,4,39 days 00:00:00,142.0,2019-05-31 00:00:00,,,2019-02-25 00:00:00,2019-05-17 00:00:00,2019-02-25 00:00:00,,23 days 00:00:00,,,118 days 00:00:00,37 days 00:00:00,118 days 00:00:00,
892,113,Paraiso-Lote_12,2019-06-23,PARAISO,KYKUYO,1.1,147.0,2723.0,18.52380952380953,False,2019-06-23 00:00:00,4,31 days 00:00:00,147.0,2019-05-29 00:00:00,,,,2019-05-23 00:00:00,2019-05-23 00:00:00,,25 days 00:00:00,,,,31 days 00:00:00,31 days 00:00:00,
1361,24,RC25,2019-06-23,RECODO 1,KYKUYO,1.4,131.0,2601.0,19.854961832061072,False,2019-06-23 00:00:00,1,42 days 00:00:00,131.0,2019-02-14 00:00:00,,2019-03-29 00:00:00,,,,,129 days 00:00:00,,86 days 00:00:00,,,,
1830,55,RC56,2019-06-23,RECODO 2,KYKUYO,1.5,153.0,2522.0,16.483660130718953,False,2019-06-23 00:00:00,2,41 days 00:00:00,153.0,2019-03-02 00:00:00,,2019-04-02 00:00:00,,,,,113 days 00:00:00,,82 days 00:00:00,,,,
2299,29,RC30,2019-06-23,RECODO 3,RAYGRAS,2.0,135.0,2282.0,16.903703703703705,False,2019-06-23 00:00:00,4,43 days 00:00:00,135.0,2019-03-28 00:00:00,2019-01-09 00:00:00,2019-03-09 00:00:00,,,,,87 days 00:00:00,165 days 00:00:00,106 days 00:00:00,,,,
424,81,Juncalito-Lote_1,2019-06-24,JUNCAL,KYKUYO,1.1,142.0,2545.0,17.922535211267604,False,2019-06-24 00:00:00,1,40 days 00:00:00,142.0,2019-05-02 00:00:00,,2019-03-15 00:00:00,2019-03-15 00:00:00,2019-01-08 00:00:00,2019-03-15 00:00:00,2019-03-15 00:00:00,53 days 00:00:00,,101 days 00:00:00,101 days 00:00:00,167 days 00:00:00,101 days 00:00:00,101 days 00:00:00
893,106,Paraiso-Lote_5,2019-06-24,PARAISO,RAYGRAS,1.1,147.0,2763.0,18.795918367346943,False,2019-06-24 00:00:00,1,99 days 00:00:00,147.0,2019-05-29 00:00:00,2019-03-23 00:00:00,2019-03-20 00:00:00,2019-03-20 00:00:00,2019-05-21 00:00:00,2019-05-21 00:00:00,2019-03-22 00:00:00,26 days 00:00:00,93 days 00:00:00,96 days 00:00:00,96 days 00:00:00,34 days 00:00:00,34 days 00:00:00,94 days 00:00:00
1362,24,RC25,2019-06-24,RECODO 1,KYKUYO,1.4,131.0,2583.0,19.7175572519084,False,2019-06-24 00:00:00,2,42 days 00:00:00,131.0,2019-02-14 00:00:00,,2019-03-29 00:00:00,,,,,130 days 00:00:00,,87 days 00:00:00,,,,
1831,56,RC57,2019-06-24,RECODO 2,KYKUYO,1.3,153.0,2622.0,17.137254901960784,False,2019-06-24 00:00:00,1,41 days 00:00:00,153.0,2019-03-02 00:00:00,,2019-04-05 00:00:00,,,,,114 days 00:00:00,,80 days 00:00:00,,,,
2300,34,RC35,2019-06-24,RECODO 3,KYKUYO,1.5,135.0,2306.0,17.081481481481482,False,2019-06-24 00:00:00,1,45 days 00:00:00,135.0,2019-03-16 00:00:00,,,2019-02-27 00:00:00,,,,100 days 00:00:00,,,117 days 00:00:00,,,
425,81,Juncalito-Lote_1,2019-06-25,JUNCAL,KYKUYO,1.1,143.0,2614.0,18.27972027972028,False,2019-06-25 00:00:00,2,40 days 00:00:00,143.0,2019-05-02 00:00:00,,2019-03-15 00:00:00,2019-03-15 00:00:00,2019-01-08 00:00:00,2019-03-15 00:00:00,2019-03-15 00:00:00,54 days 00:00:00,,102 days 00:00:00,102 days 00:00:00,168 days 00:00:00,102 days 00:00:00,102 days 00:00:00
894,106,Paraiso-Lote_5,2019-06-25,PARAISO,RAYGRAS,1.1,148.0,2858.0,19.31081081081081,False,2019-06-25 00:00:00,2,99 days 00:00:00,148.0,2019-05-29 00:00:00,2019-03-23 00:00:00,2019-03-20 00:00:00,2019-03-20 00:00:00,2019-05-21 00:00:00,2019-05-21 00:00:00,2019-03-22 00:00:00,27 days 00:00:00,94 days 00:00:00,97 days 00:00:00,97 days 00:00:00,35 days 00:00:00,35 days 00:00:00,95 days 00:00:00
1363,21,RC22,2019-06-25,RECODO 1,KYKUYO,1.3,131.0,2528.0,19.297709923664122,False,2019-06-25 00:00:00,1,41 days 00:00:00,131.0,2019-02-16 00:00:00,,2019-04-02 00:00:00,,,,,129 days 00:00:00,,84 days 00:00:00,,,,
1832,56,RC57,2019-06-25,RECODO 2,KYKUYO,1.3,153.0,2568.0,16.784313725490197,False,2019-06-25 00:00:00,2,41 days 00:00:00,153.0,2019-03-02 00:00:00,,2019-04-05 00:00:00,,,,,115 days 00:00:00,,81 days 00:00:00,,,,
2301,34,RC35,2019-06-25,RECODO 3,KYKUYO,1.5,135.0,2231.0,16.525925925925925,False,2019-06-25 00:00:00,2,45 days 00:00:00,135.0,2019-03-16 00:00:00,,,2019-02-27 00:00:00,,,,101 days 00:00:00,,,118 days 00:00:00,,,
426,142,La_Isla-Lote_ML_1,2019-06-26,JUNCAL,KYKUYO,1.1,142.0,2474.0,17.422535211267604,False,2019-06-26 00:00:00,1,78 days 00:00:00,142.0,2019-03-14 00:00:00,,,,,,,104 days 00:00:00,,,,,,
895,106,Paraiso-Lote_5,2019-06-26,PARAISO,RAYGRAS,1.1,148.0,2573.0,17.385135135135137,False,2019-06-26 00:00:00,3,99 days 00:00:00,148.0,2019-05-29 00:00:00,2019-03-23 00:00:00,2019-03-20 00:00:00,2019-03-20 00:00:00,2019-05-21 00:00:00,2019-05-21 00:00:00,2019-03-22 00:00:00,28 days 00:00:00,95 days 00:00:00,98 days 00:00:00,98 days 00:00:00,36 days 00:00:00,36 days 00:00:00,96 days 00:00:00
1364,21,RC22,2019-06-26,RECODO 1,KYKUYO,1.3,131.0,2528.0,19.297709923664122,False,2019-06-26 00:00:00,2,41 days 00:00:00,131.0,2019-02-16 00:00:00,,2019-04-02 00:00:00,,,,,130 days 00:00:00,,85 days 00:00:00,,,,
1833,57,RC58,2019-06-26,RECODO 2,KYKUYO,1.3,153.0,2487.0,16.254901960784313,False,2019-06-26 00:00:00,1,41 days 00:00:00,153.0,2019-05-12 00:00:00,,2019-02-20 00:00:00,,,,,45 days 00:00:00,,126 days 00:00:00,,,,
2302,34,RC35,2019-06-26,RECODO 3,KYKUYO,1.5,135.0,2134.0,15.807407407407407,False,2019-06-26 00:00:00,3,45 days 00:00:00,135.0,2019-03-16 00:00:00,,,2019-02-27 00:00:00,,,,102 days 00:00:00,,,119 days 00:00:00,,,
427,142,La_Isla-Lote_ML_1,2019-06-27,JUNCAL,KYKUYO,1.1,142.0,2535.0,17.85211267605634,False,2019-06-27 00:00:00,2,78 days 00:00:00,142.0,2019-03-14 00:00:00,,,,,,,105 days 00:00:00,,,,,,
896,106,Paraiso-Lote_5,2019-06-27,PARAISO,RAYGRAS,1.1,150.0,2680.0,17.866666666666667,False,2019-06-27 00:00:00,4,99 days 00:00:00,150.0,2019-05-29 00:00:00,2019-03-23 00:00:00,2019-03-20 00:00:00,2019-03-20 00:00:00,2019-05-21 00:00:00,2019-05-21 00:00:00,2019-03-22 00:00:00,29 days 00:00:00,96 days 00:00:00,99 days 00:00:00,99 days 00:00:00,37 days 00:00:00,37 days 00:00:00,97 days 00:00:00
1365,22,RC23,2019-06-27,RECODO 1,KYKUYO,1.2,131.0,2598.0,19.83206106870229,False,2019-06-27 00:00:00,1,42 days 00:00:00,131.0,2019-02-14 00:00:00,,2019-04-04 00:00:00,,,,,133 days 00:00:00,,84 days 00:00:00,,,,
1834,58,RC59,2019-06-27,RECODO 2,KYKUYO,1.2,153.0,2540.0,16.601307189542485,False,2019-06-27 00:00:00,1,40 days 00:00:00,153.0,2019-03-12 00:00:00,,2019-02-28 00:00:00,,,,,107 days 00:00:00,,119 days 00:00:00,,,,
2303,2,RC03,2019-06-27,RECODO 3,RAYGRAS,1.6,135.0,2135.0,15.814814814814815,False,2019-06-27 00:00:00,1,45 days 00:00:00,135.0,2019-02-18 00:00:00,,,,2019-02-08 00:00:00,,,129 days 00:00:00,,,,139 days 00:00:00,,
428,98,Juncalito-Lote_18,2019-06-28,JUNCAL,KYKUYO,1.1,142.0,2516.0,17.718309859154925,False,2019-06-28 00:00:00,1,42 days 00:00:00,142.0,2019-04-25 00:00:00,2019-02-18 00:00:00,2019-02-18 00:00:00,2019-02-18 00:00:00,2019-05-18 00:00:00,2019-02-18 00:00:00,2019-02-18 00:00:00,64 days 00:00:00,130 days 00:00:00,130 days 00:00:00,130 days 00:00:00,41 days 00:00:00,130 days 00:00:00,130 days 00:00:00
897,114,Paraiso-Lote_13,2019-06-28,PARAISO,KYKUYO,1.1,151.0,2673.0,17.701986754966892,False,2019-06-28 00:00:00,1,36 days 00:00:00,151.0,2019-05-24 00:00:00,,,,2019-05-24 00:00:00,2019-05-24 00:00:00,,35 days 00:00:00,,,,35 days 00:00:00,35 days 00:00:00,
1366,22,RC23,2019-06-28,RECODO 1,KYKUYO,1.2,131.0,2534.0,19.34351145038168,False,2019-06-28 00:00:00,2,42 days 00:00:00,131.0,2019-02-14 00:00:00,,2019-04-04 00:00:00,,,,,134 days 00:00:00,,85 days 00:00:00,,,,
1835,58,RC59,2019-06-28,RECODO 2,KYKUYO,1.2,153.0,2591.0,16.934640522875814,False,2019-06-28 00:00:00,2,40 days 00:00:00,153.0,2019-03-12 00:00:00,,2019-02-28 00:00:00,,,,,108 days 00:00:00,,120 days 00:00:00,,,,
2304,2,RC03,2019-06-28,RECODO 3,RAYGRAS,1.6,135.0,2252.0,16.68148148148148,False,2019-06-28 00:00:00,2,45 days 00:00:00,135.0,2019-02-18 00:00:00,,,,2019-02-08 00:00:00,,,130 days 00:00:00,,,,140 days 00:00:00,,
429,98,Juncalito-Lote_18,2019-06-29,JUNCAL,KYKUYO,1.1,142.0,2634.0,18.549295774647888,False,2019-06-29 00:00:00,2,42 days 00:00:00,142.0,2019-04-25 00:00:00,2019-02-18 00:00:00,2019-02-18 00:00:00,2019-02-18 00:00:00,2019-05-18 00:00:00,2019-02-18 00:00:00,2019-02-18 00:00:00,65 days 00:00:00,131 days 00:00:00,131 days 00:00:00,131 days 00:00:00,42 days 00:00:00,131 days 00:00:00,131 days 00:00:00
898,114,Paraiso-Lote_13,2019-06-29,PARAISO,KYKUYO,1.1,151.0,2815.0,18.642384105960268,False,2019-06-29 00:00:00,2,36 days 00:00:00,151.0,2019-05-24 00:00:00,,,,2019-05-24 00:00:00,2019-05-24 00:00:00,,36 days 00:00:00,,,,36 days 00:00:00,36 days 00:00:00,
1367,22,RC23,2019-06-29,RECODO 1,KYKUYO,1.2,132.0,2499.0,18.931818181818183,False,2019-06-29 00:00:00,3,42 days 00:00:00,132.0,2019-02-14 00:00:00,,2019-04-04 00:00:00,,,,,135 days 00:00:00,,86 days 00:00:00,,,,
1836,59,RC60,2019-06-29,RECODO 2,KYKUYO,1.2,153.0,2501.0,16.346405228758172,False,2019-06-29 00:00:00,1,40 days 00:00:00,153.0,2019-05-04 00:00:00,,2019-02-28 00:00:00,,,,,56 days 00:00:00,,121 days 00:00:00,,,,
2305,2,RC03,2019-06-29,RECODO 3,RAYGRAS,1.6,135.0,2274.0,16.844444444444445,False,2019-06-29 00:00:00,3,45 days 00:00:00,135.0,2019-02-18 00:00:00,,,,2019-02-08 00:00:00,,,131 days 00:00:00,,,,141 days 00:00:00,,
430,96,Juncalito-Lote_16,2019-06-30,JUNCAL,RAYGRAS,1.1,143.0,2586.0,18.083916083916083,False,2019-06-30 00:00:00,1,97 days 00:00:00,143.0,2019-04-10 00:00:00,2019-03-28 00:00:00,2019-03-28 00:00:00,2019-03-28 00:00:00,2019-02-06 00:00:00,2019-03-28 00:00:00,2019-03-28 00:00:00,81 days 00:00:00,94 days 00:00:00,94 days 00:00:00,94 days 00:00:00,144 days 00:00:00,94 days 00:00:00,94 days 00:00:00
899,115,Paraiso-Lote_14,2019-06-30,PARAISO,KYKUYO,1.1,153.0,2899.0,18.947712418300654,False,2019-06-30 00:00:00,1,34 days 00:00:00,153.0,2019-04-25 00:00:00,,2019-03-11 00:00:00,2019-03-09 00:00:00,2019-05-27 00:00:00,2019-05-27 00:00:00,,66 days 00:00:00,,111 days 00:00:00,113 days 00:00:00,34 days 00:00:00,34 days 00:00:00,
1368,23,RC24,2019-06-30,RECODO 1,KYKUYO,1.1,133.0,2462.0,18.51127819548872,False,2019-06-30 00:00:00,1,43 days 00:00:00,133.0,2019-02-19 00:00:00,,2019-04-11 00:00:00,,,,,131 days 00:00:00,,80 days 00:00:00,,,,
1837,59,RC60,2019-06-30,RECODO 2,KYKUYO,1.2,154.0,2481.0,16.11038961038961,False,2019-06-30 00:00:00,2,40 days 00:00:00,154.0,2019-05-04 00:00:00,,2019-02-28 00:00:00,,,,,57 days 00:00:00,,122 days 00:00:00,,,,
2306,1,RC02,2019-06-30,RECODO 3,RAYGRAS,1.2,135.0,2283.0,16.911111111111108,False,2019-06-30 00:00:00,1,45 days 00:00:00,135.0,2019-02-25 00:00:00,,2019-04-01 00:00:00,,2019-04-01 00:00:00,,,125 days 00:00:00,,90 days 00:00:00,,90 days 00:00:00,,
431,98,Juncalito-Lote_18,2019-07-01,JUNCAL,KYKUYO,1.4,143.0,2473.0,17.293706293706293,False,2019-07-01 00:00:00,1,1 days 00:00:00,143.0,2019-04-25 00:00:00,2019-02-18 00:00:00,2019-02-18 00:00:00,2019-02-18 00:00:00,2019-05-18 00:00:00,2019-02-18 00:00:00,2019-02-18 00:00:00,67 days 00:00:00,133 days 00:00:00,133 days 00:00:00,133 days 00:00:00,44 days 00:00:00,133 days 00:00:00,133 days 00:00:00
900,115,Paraiso-Lote_14,2019-07-01,PARAISO,KYKUYO,1.4,154.0,2810.0,18.246753246753247,False,2019-07-01 00:00:00,2,34 days 00:00:00,154.0,2019-04-25 00:00:00,,2019-03-11 00:00:00,2019-03-09 00:00:00,2019-05-27 00:00:00,2019-05-27 00:00:00,,67 days 00:00:00,,112 days 00:00:00,114 days 00:00:00,35 days 00:00:00,35 days 00:00:00,
1369,23,RC24,2019-07-01,RECODO 1,KYKUYO,1.1,143.0,2537.0,17.741258741258736,False,2019-07-01 00:00:00,2,43 days 00:00:00,143.0,2019-02-19 00:00:00,,2019-04-11 00:00:00,,,,,132 days 00:00:00,,81 days 00:00:00,,,,
1838,59,RC60,2019-07-01,RECODO 2,KYKUYO,1.2,154.0,2331.0,15.136363636363635,False,2019-07-01 00:00:00,3,40 days 00:00:00,154.0,2019-05-04 00:00:00,,2019-02-28 00:00:00,,,,,58 days 00:00:00,,123 days 00:00:00,,,,
2307,1,RC02,2019-07-01,RECODO 3,RAYGRAS,1.2,135.0,2293.0,16.985185185185184,False,2019-07-01 00:00:00,2,45 days 00:00:00,135.0,2019-02-25 00:00:00,,2019-04-01 00:00:00,,2019-04-01 00:00:00,,,126 days 00:00:00,,91 days 00:00:00,,91 days 00:00:00,,
432,97,Juncalito-Lote_17,2019-07-02,JUNCAL,RAYGRAS,1.1,144.0,2568.0,17.833333333333332,False,2019-07-02 00:00:00,1,96 days 00:00:00,144.0,2019-05-20 00:00:00,,2019-04-03 00:00:00,,2019-05-12 00:00:00,2019-04-02 00:00:00,,43 days 00:00:00,,90 days 00:00:00,,51 days 00:00:00,91 days 00:00:00,
901,116,Paraiso-Lote_15,2019-07-02,PARAISO,KYKUYO,1.3,155.0,3034.0,19.574193548387093,False,2019-07-02 00:00:00,1,75 days 00:00:00,155.0,2019-06-08 00:00:00,,,,2019-05-29 00:00:00,2019-05-29 00:00:00,,24 days 00:00:00,,,,34 days 00:00:00,34 days 00:00:00,
