AÑO,MES,FINCA,POTRERO,AREA M2,ACTIVIDAD,FECHA ACTIVIDAD,PRODUCTO,HATO,TIPO DE FORRAJE,FECHA ENTRADA,FECHA SALIDA,,DIAS ANTIGUEDAD PASTOS,AFORO,FORRAJE FRECIDO,DIAS ESTADIA,NUMERO ANIMALES,LECHE TOTAL,LECHE POR DIA,LECHE POR VACA,FECHA PROYECTADA FUMIGACION,ANO FUMIGACION,MES FUMIGACION,,,,Contador,9058,,,ACTIVIDAD,2,,SIEMBRA,2,FUMIGADA,4,ABONADA,73,RENOVADA,291,CORTE,623,HENOLAJE,644,DESBROSADA,694,ROTOBO,1694,RIEGO,2174,ENMIENDA,2339,ENCALADO,2484,PASTOREO,831
2019,4,EL RECODO,41,,PASTOREO,26/04/2019,,RECODO 2,KYKUYO,26/04/2019,26/04/2019,,,1.1,,1.0,147,2'637,2'637.0,17.9,11/05/2019,2019,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,EL RECODO,28,,PASTOREO,26/04/2019,,RECODO 3,KYKUYO,26/04/2019,26/04/2019,,,1.1,,1.0,142,2'793,2'793.0,19.7,11/05/2019,2019,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,PARAISO,6,,PASTOREO,27/04/2019,,PARAISO,KYKUYO,27/04/2019,27/04/2019,,,1.4,,1.0,152,2'931,2'931.0,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,LA ISLA,28,,PASTOREO,27/04/2019,,JUNCAL,KYKUYO,27/04/2019,27/04/2019,,41,1.6,,1.0,141,2'308,2'308.0,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,EL RECODO,20,,PASTOREO,27/04/2019,,RECODO 1,KYKUYO,27/04/2019,27/04/2019,,52,1.7,,1.0,139,3'231,3'231.0,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,EL RECODO,42,,PASTOREO,27/04/2019,,RECODO 2,KYKUYO,27/04/2019,27/04/2019,,46,1.1,,1.0,147,2'623,2'623.0,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,EL RECODO,31,,PASTOREO,27/04/2019,,RECODO 3,RAYGRAS,27/04/2019,27/04/2019,,43,1.1,,1.0,143,2'749,2'749.0,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,PARAISO,6,,PASTOREO,28/04/2019,,PARAISO,KYKUYO,28/04/2019,28/04/2019,,,1.4,,1.0,153,3'137,3'137.0,20.5,13/05/2019,2019,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,LA ISLA,28,,PASTOREO,28/04/2019,,JUNCAL,KYKUYO,28/04/2019,28/04/2019,,,1.6,,1.0,138,2'390,2'390.0,17.3,13/05/2019,2019,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,EL RECODO,20,,PASTOREO,28/04/2019,,RECODO 1,KYKUYO,28/04/2019,28/04/2019,,,1.7,,1.0,139,3'191,3'191.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,EL RECODO,42,,PASTOREO,28/04/2019,,RECODO 2,KYKUYO,28/04/2019,28/04/2019,,,1.1,,1.0,147,2'512,2'512.0,17.1,13/05/2019,2019,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,EL RECODO,31,,PASTOREO,28/04/2019,,RECODO 3,RAYGRAS,28/04/2019,28/04/2019,,,1.1,,1.0,143,2'820,2'820.0,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,PARAISO,7,,PASTOREO,29/04/2019,,PARAISO,RAYGRAS,29/04/2019,29/04/2019,,38,1.3,,1.0,153,2'639,2'639.0,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,JUNCAL,3,,PASTOREO,29/04/2019,,JUNCAL,KYKUYO,29/04/2019,29/04/2019,,41,1.5,,1.0,138,2'593,2'593.0,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,EL RECODO,20,,PASTOREO,29/04/2019,,RECODO 1,KYKUYO,29/04/2019,29/04/2019,,,1.7,,1.0,139,3'162,3'162.0,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,EL RECODO,49,,PASTOREO,29/04/2019,,RECODO 2,KYKUYO,29/04/2019,29/04/2019,,46,1.1,,1.0,147,2'611,2'611.0,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,EL RECODO,31,,PASTOREO,29/04/2019,,RECODO 3,RAYGRAS,29/04/2019,29/04/2019,,,1.1,,1.0,148,2'949,2'949.0,19.9,14/05/2019,2019,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,JUNCAL,6,12'173,DESBROSADA,30/04/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,JUNCAL,6,12'173,ENMIENDA,30/04/2019,"Tornado P 2,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,JUNCAL,6,12'173,RENOVADA,30/04/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,JUNCAL,6,12'173,ROTOBO,30/04/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,JUNCAL,6,12'173,SIEMBRA,30/04/2019,Boxer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,PARAISO,7,,PASTOREO,30/04/2019,,PARAISO,RAYGRAS,30/04/2019,30/04/2019,,,1.3,,1.0,155,2'856,2'856.0,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,JUNCAL,3,,PASTOREO,30/04/2019,,JUNCAL,KYKUYO,30/04/2019,30/04/2019,,,1.5,,1.0,138,2'488,2'488.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,EL RECODO,20,,PASTOREO,30/04/2019,,RECODO 1,KYKUYO,30/04/2019,30/04/2019,,,1.7,,1.0,140,3'198,3'198.0,22.8,15/05/2019,2019,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,EL RECODO,49,,PASTOREO,30/04/2019,,RECODO 2,KYKUYO,30/04/2019,30/04/2019,,,1.1,,1.0,150,2'587,2'587.0,17.2,15/05/2019,2019,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,EL RECODO,27,,PASTOREO,30/04/2019,,RECODO 3,KYKUYO,30/04/2019,30/04/2019,,44,1.1,,1.0,148,2'854,2'854.0,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,EL RECODO,28,19'478,FUMIGADA,01/05/2019,RAUDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,PARAISO,7,,PASTOREO,01/05/2019,,PARAISO,RAYGRAS,01/05/2019,01/05/2019,,,1.3,,1.0,155,2'904,2'904.0,18.7,16/05/2019,2019,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,JUNCAL,3,,PASTOREO,01/05/2019,,JUNCAL,KYKUYO,01/05/2019,01/05/2019,,,1.5,,1.0,137,2'487,2'487.0,18.2,16/05/2019,2019,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,EL RECODO,43,,PASTOREO,01/05/2019,,RECODO 1,KYKUYO,01/05/2019,01/05/2019,,119,2.1,,1.0,140,3'178,3'178.0,22.7,16/05/2019,2019,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,EL RECODO,50,,PASTOREO,01/05/2019,,RECODO 2,KYKUYO,01/05/2019,01/05/2019,,45,1.2,,1.0,150,2'567,2'567.0,17.1,16/05/2019,2019,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,EL RECODO,27,,PASTOREO,01/05/2019,,RECODO 3,KYKUYO,01/05/2019,01/05/2019,,,1.4,,1.0,148,2'746,2'746.0,18.6,16/05/2019,2019,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,JUNCAL,1,15'501,FUMIGADA,02/05/2019,Raudo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,PARAISO,1,12'671,FUMIGADA,02/05/2019,Raudo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,PARAISO,15,13'323,FUMIGADA,02/05/2019,Raudo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,PARAISO,16,11'357,FUMIGADA,02/05/2019,Raudo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,PARAISO,8,,PASTOREO,02/05/2019,,PARAISO,KYKUYO,02/05/2019,02/05/2019,,38,1.5,,1.0,155,2'802,2'802.0,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,JUNCAL,2,,PASTOREO,02/05/2019,,JUNCAL,KYKUYO,02/05/2019,02/05/2019,,41,1.7,,1.0,137,2'406,2'406.0,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,EL RECODO,44,,PASTOREO,02/05/2019,,RECODO 1,KYKUYO,02/05/2019,02/05/2019,,49,2.0,,1.0,140,3'102,3'102.0,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,EL RECODO,51,,PASTOREO,02/05/2019,,RECODO 2,KYKUYO,02/05/2019,02/05/2019,,45,1.2,,1.0,150,2'534,2'534.0,16.9,17/05/2019,2019,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,EL RECODO,32,,PASTOREO,02/05/2019,,RECODO 3,KYKUYO,02/05/2019,02/05/2019,,43,1.4,,1.0,148,2'769,2'769.0,18.7,17/05/2019,2019,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,JUNCAL,4,13'510,FUMIGADA,03/05/2019,Raudo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,JUNCAL,5,12'257,FUMIGADA,03/05/2019,Raudo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,PARAISO,8,,PASTOREO,03/05/2019,,PARAISO,KYKUYO,03/05/2019,03/05/2019,,,1.5,,1.0,156,2'882,2'882.0,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,JUNCAL,2,,PASTOREO,03/05/2019,,JUNCAL,KYKUYO,03/05/2019,03/05/2019,,,1.7,,1.0,137,2'546,2'546.0,18.6,18/05/2019,2019,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,EL RECODO,44,,PASTOREO,03/05/2019,,RECODO 1,KYKUYO,03/05/2019,03/05/2019,,,2.0,,1.0,140,3'148,3'148.0,22.5,18/05/2019,2019,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,EL RECODO,47,,PASTOREO,03/05/2019,,RECODO 2,KYKUYO,03/05/2019,03/05/2019,,44,1.2,,1.0,150,2'537,2'537.0,16.9,18/05/2019,2019,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,EL RECODO,31,,PASTOREO,03/05/2019,,RECODO 3,RAYGRAS,03/05/2019,03/05/2019,,4,1.4,,1.0,148,2'750,2'750.0,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,EL RECODO,36,19'818,FUMIGADA,04/05/2019,RAUDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,EL RECODO,60,,FUMIGADA,04/05/2019,RAUDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,EL RECODO,38,,FUMIGADA,04/05/2019,RAUDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,EL RECODO,37,,FUMIGADA,04/05/2019,RAUDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,PARAISO,8,,PASTOREO,04/05/2019,,PARAISO,KYKUYO,04/05/2019,04/05/2019,,,1.5,,1.0,142,2'715,2'715.0,19.1,19/05/2019,2019,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,JUNCAL,19,,PASTOREO,04/05/2019,,JUNCAL,RAYGRAS,04/05/2019,04/05/2019,,35,1.5,,1.0,145,2'533,2'533.0,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,EL RECODO,45,,PASTOREO,04/05/2019,,RECODO 1,KYKUYO,04/05/2019,04/05/2019,,49,1.8,,1.0,135,2'896,2'896.0,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,EL RECODO,48,,PASTOREO,04/05/2019,,RECODO 2,KYKUYO,04/05/2019,04/05/2019,,44,1.2,,1.0,147,2'547,2'547.0,17.3,19/05/2019,2019,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,EL RECODO,31,,PASTOREO,04/05/2019,,RECODO 3,RAYGRAS,04/05/2019,04/05/2019,,,1.4,,1.0,138,2'704,2'704.0,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,PARAISO,9,,PASTOREO,05/05/2019,,PARAISO,RAYGRAS,05/05/2019,05/05/2019,,38,1.3,,1.0,142,2'659,2'659.0,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,JUNCAL,19,,PASTOREO,05/05/2019,,JUNCAL,RAYGRAS,05/05/2019,05/05/2019,,,1.5,,1.0,145,2'509,2'509.0,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,EL RECODO,45,,PASTOREO,05/05/2019,,RECODO 1,KYKUYO,05/05/2019,05/05/2019,,,1.8,,1.0,135,3'149,3'149.0,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,EL RECODO,53,,PASTOREO,05/05/2019,,RECODO 2,KYKUYO,05/05/2019,05/05/2019,,44,1.2,,1.0,148,2'517,2'517.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,EL RECODO,31,,PASTOREO,05/05/2019,,RECODO 3,RAYGRAS,05/05/2019,05/05/2019,,,1.4,,1.0,138,2'708,2'708.0,19.6,20/05/2019,2019,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,PARAISO,9,,PASTOREO,06/05/2019,,PARAISO,RAYGRAS,06/05/2019,06/05/2019,,,1.3,,1.0,142,2'784,2'784.0,19.6,21/05/2019,2019,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,JUNCAL,19,,PASTOREO,06/05/2019,,JUNCAL,RAYGRAS,06/05/2019,06/05/2019,,,1.5,,1.0,147,2'523,2'523.0,17.2,21/05/2019,2019,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,EL RECODO,45,,PASTOREO,06/05/2019,,RECODO 1,KYKUYO,06/05/2019,06/05/2019,,,1.8,,1.0,135,3'044,3'044.0,22.5,21/05/2019,2019,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,EL RECODO,53,,PASTOREO,06/05/2019,,RECODO 2,KYKUYO,06/05/2019,06/05/2019,,,1.2,,1.0,148,2'692,2'692.0,18.2,21/05/2019,2019,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,EL RECODO,30,,PASTOREO,06/05/2019,,RECODO 3,RAYGRAS,06/05/2019,06/05/2019,,27,1.2,,1.0,138,2'675,2'675.0,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,EL RECODO,16,17'930,FUMIGADA,07/05/2019,RAUDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,EL RECODO,12,17'995,FUMIGADA,07/05/2019,RAUDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,EL RECODO,10,18'575,FUMIGADA,07/05/2019,RAUDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,PARAISO,10,,PASTOREO,07/05/2019,,PARAISO,RAYGRAS,07/05/2019,07/05/2019,,37,1.5,,1.0,145,2'620,2'620.0,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,JUNCAL,20,,PASTOREO,07/05/2019,,JUNCAL,RAYGRAS,07/05/2019,07/05/2019,,36,1.5,,1.0,151,2'577,2'577.0,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,EL RECODO,46,,PASTOREO,07/05/2019,,RECODO 1,KYKUYO,07/05/2019,07/05/2019,,48,1.3,,1.0,135,2'953,2'953.0,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,EL RECODO,54,,PASTOREO,07/05/2019,,RECODO 2,KYKUYO,07/05/2019,07/05/2019,,45,1.2,,1.0,148,2'668,2'668.0,18.0,22/05/2019,2019,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,EL RECODO,30,,PASTOREO,07/05/2019,,RECODO 3,RAYGRAS,07/05/2019,07/05/2019,,,1.2,,1.0,138,2'765,2'765.0,20.0,22/05/2019,2019,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,PARAISO,10,,PASTOREO,08/05/2019,,PARAISO,RAYGRAS,08/05/2019,08/05/2019,,,1.5,,1.0,145,2'762,2'762.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,JUNCAL,20,,PASTOREO,08/05/2019,,JUNCAL,RAYGRAS,08/05/2019,08/05/2019,,,1.5,,1.0,149,2'647,2'647.0,17.8,23/05/2019,2019,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,EL RECODO,46,,PASTOREO,08/05/2019,,RECODO 1,KYKUYO,08/05/2019,08/05/2019,,,1.3,,1.0,135,3'040,3'040.0,22.5,23/05/2019,2019,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,EL RECODO,55,,PASTOREO,08/05/2019,,RECODO 2,KYKUYO,08/05/2019,08/05/2019,,43,1.1,,1.0,148,2'634,2'634.0,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,EL RECODO,35,,PASTOREO,08/05/2019,,RECODO 3,KYKUYO,08/05/2019,08/05/2019,,31,1.0,,1.0,138,2'649,2'649.0,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,JUNCAL,11,12'330,FUMIGADA,09/05/2019,Raudo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,PARAISO,4,16'291,FUMIGADA,09/05/2019,Raudo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,LA ISLA,31,5'354,FUMIGADA,09/05/2019,RAUDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,PARAISO,10,,PASTOREO,09/05/2019,,PARAISO,RAYGRAS,09/05/2019,09/05/2019,,,1.5,,1.0,145,2'707,2'707.0,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,JUNCAL,21,,PASTOREO,09/05/2019,,JUNCAL,KYKUYO,09/05/2019,09/05/2019,,36,1.4,,1.0,149,2'580,2'580.0,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,EL RECODO,25,,PASTOREO,09/05/2019,,RECODO 1,KYKUYO,09/05/2019,09/05/2019,,47,1.3,,1.0,135,3'075,3'075.0,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,EL RECODO,55,,PASTOREO,09/05/2019,,RECODO 2,KYKUYO,09/05/2019,09/05/2019,,,1.1,,1.0,148,2'581,2'581.0,17.4,24/05/2019,2019,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,EL RECODO,35,,PASTOREO,09/05/2019,,RECODO 3,KYKUYO,09/05/2019,09/05/2019,,,1.0,,1.0,142,2'673,2'673.0,18.8,24/05/2019,2019,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,EL RECODO,39,,ENMIENDA,10/05/2019,RAUDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,EL RECODO,40,,FUMIGADA,10/05/2019,RAUDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,EL RECODO,39,,FUMIGADA,10/05/2019,RAUDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,PARAISO,10,,PASTOREO,10/05/2019,,PARAISO,RAYGRAS,10/05/2019,10/05/2019,,,1.5,,1.0,147,2'593,2'593.0,17.6,25/05/2019,2019,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,JUNCAL,21,,PASTOREO,10/05/2019,,JUNCAL,KYKUYO,10/05/2019,10/05/2019,,,1.4,,1.0,150,2'621,2'621.0,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,EL RECODO,25,,PASTOREO,10/05/2019,,RECODO 1,KYKUYO,10/05/2019,10/05/2019,,,1.3,,1.0,135,3'027,3'027.0,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,EL RECODO,56,,PASTOREO,10/05/2019,,RECODO 2,KYKUYO,10/05/2019,10/05/2019,,42,1.2,,1.0,148,2'719,2'719.0,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,EL RECODO,3,,PASTOREO,10/05/2019,,RECODO 3,RAYGRAS,10/05/2019,10/05/2019,,48,1.3,,1.0,142,2'433,2'433.0,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,PARAISO,3,,PASTOREO,11/05/2019,,PARAISO,KYKUYO,11/05/2019,11/05/2019,,18,1.3,,1.0,148,2'736,2'736.0,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,JUNCAL,21,,PASTOREO,11/05/2019,,JUNCAL,KYKUYO,11/05/2019,11/05/2019,,,1.4,,1.0,150,2'558,2'558.0,17.1,26/05/2019,2019,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,EL RECODO,25,,PASTOREO,11/05/2019,,RECODO 1,KYKUYO,11/05/2019,11/05/2019,,,1.3,,1.0,135,2'903,2'903.0,21.5,26/05/2019,2019,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,EL RECODO,56,,PASTOREO,11/05/2019,,RECODO 2,KYKUYO,11/05/2019,11/05/2019,,,1.2,,1.0,149,2'610,2'610.0,17.5,26/05/2019,2019,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,EL RECODO,3,,PASTOREO,11/05/2019,,RECODO 3,RAYGRAS,11/05/2019,11/05/2019,,,1.3,,1.0,142,2'629,2'629.0,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,JUNCAL,17,10'827,ABONADA,12/05/2019,"140 KLOS UREA, 40 KLOS DAP Y 20 KLOS KCL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,PARAISO,9,25'492,ABONADA,12/05/2019,160 urea y 40 klos DAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,PARAISO,9,,ENMIENDA,12/05/2019, MEZCLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,EL RECODO,58,,FUMIGADA,12/05/2019,RAUDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,PARAISO,3,,PASTOREO,12/05/2019,,PARAISO,KYKUYO,12/05/2019,12/05/2019,,,1.3,,1.0,148,2'531,2'531.0,17.1,27/05/2019,2019,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,JUNCAL,1,,PASTOREO,12/05/2019,,JUNCAL,KYKUYO,12/05/2019,12/05/2019,,36,1.4,,1.0,151,2'475,2'475.0,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,EL RECODO,22,,PASTOREO,12/05/2019,,RECODO 1,KYKUYO,12/05/2019,12/05/2019,,47,1.2,,1.0,135,2'939,2'939.0,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,EL RECODO,57,,PASTOREO,12/05/2019,,RECODO 2,KYKUYO,12/05/2019,12/05/2019,,43,1.3,,1.0,149,2'630,2'630.0,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,EL RECODO,3,,PASTOREO,12/05/2019,,RECODO 3,RAYGRAS,12/05/2019,12/05/2019,,,1.3,,1.0,142,2'578,2'578.0,18.2,27/05/2019,2019,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,JUNCAL,7,13'347,ABONADA,13/05/2019,"140 KLOS UREA, 40 KLOS DAP Y 20 KLOS KCL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,JUNCAL,20,17'387,ABONADA,13/05/2019,"210 KLOS UREA, 60 KLOS DAP Y 30 KLOS KCL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,JUNCAL,19,16'499,ABONADA,13/05/2019,"175 kl urea, 50 kls de Dap, 25 kls de Kcl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,PARAISO,2,,PASTOREO,13/05/2019,,PARAISO,RAYGRAS,13/05/2019,13/05/2019,,21,1.5,,1.0,148,2'600,2'600.0,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,5,JUNCAL,1,,PASTOREO,13/05/2019,,JUNCAL,KYKUYO,13/05/2019,13/05/2019,,,1.4,,1.0,151,2'449,2'449.0,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
